airport_id,name,city,country,iata_code,icao_code,latitude,longitude,Altitude,timezone_offset,DST,time_zone_identifier,airport_type,geom
8665,Somerset Airport,Somerville,United States,Unknown,KSMQ,40.6259994506836,-74.67019653320312,105,-5,US/Canada,America/New_York,airport,POINT(-74.67019653320312 40.6259994506836)
8666,Eastport Municipal Airport,Eastport,United States,Unknown,KEPM,44.910099029541016,-67.01270294189453,45,-5,US/Canada,America/New_York,airport,POINT(-67.01270294189453 44.910099029541016)
8667,Keokuk Municipal Airport,Keokuk,United States,EOK,KEOK,40.4598999023,-91.4284973145,671,-6,US/Canada,America/Chicago,airport,POINT(-91.4284973145 40.4598999023)
8668,Banks Airport,Swans Island,United States,ME5,Unknown,44.1653889,-68.4281667,100,-5,US/Canada,America/New_York,airport,POINT(-68.4281667 44.1653889)
8669,Perth/Scone Airport,Perth,United Kingdom,PSL,EGPT,56.43920135498047,-3.372220039367676,397,0,Europe,Europe/London,airport,POINT(-3.372220039367676 56.43920135498047)
8670,Caernarfon Airport,Caernarfon,United Kingdom,Unknown,EGCK,53.101819,-4.337614,1,0,Europe,Europe/London,airport,POINT(-4.337614 53.101819)
8671,Grefrath-Niershorst Airport,Grefrath,Germany,Unknown,EDLF,51.33388900756836,6.35944414138794,105,1,Europe,Europe/Berlin,airport,POINT(6.35944414138794 51.33388900756836)
8672,Offenburg,Offenburg,Germany,Unknown,Unknown,48.4711,7.9411,535,1,Europe,Europe/Berlin,unknown,POINT(7.9411 48.4711)
8673,Oberwolfach,Oberwolfach,Germany,Unknown,Unknown,48.3167,8.2167,1060,1,Europe,Europe/Berlin,unknown,POINT(8.2167 48.3167)
8674,Karlsruhe Hbf,Karlsruhe,Germany,Unknown,Unknown,49.0135,8.4044,377,1,Europe,Europe/Berlin,station,POINT(8.4044 49.0135)
8675,Lichtenwalde,Lichtenwalde,Germany,Unknown,Unknown,50.8833,13.0167,984,1,Europe,Europe/Berlin,unknown,POINT(13.0167 50.8833)
8676,Karlsruhe,Karlsruhe,Germany,Unknown,Unknown,49.0135,8.4044,377,1,Europe,Europe/Berlin,unknown,POINT(8.4044 49.0135)
8677,Holzhau,Holzhau,Germany,Unknown,Unknown,50.7333334,13.6,1969,1,Europe,Europe/Berlin,unknown,POINT(13.6 50.7333334)
8678,Porto,Porto,Portugal,Unknown,Unknown,41.1667,8.5833,341,1,Europe,Europe/Rome,unknown,POINT(8.5833 41.1667)
8679,Lisboa-Oriente,Lisboa,Portugal,Unknown,Unknown,38.424972,9.82179,7,0,Europe,Unknown zone identifier,unknown,POINT(9.82179 38.424972)
8680,Bad Herrenalb,Bad Herrenalb,Germany,Unknown,Unknown,48.7976817,8.4361503,1198,1,Europe,Europe/Berlin,unknown,POINT(8.4361503 48.7976817)
8681,St Paul Downtown Holman Field,St. Paul,United States,STP,KSTP,44.93450164794922,-93.05999755859376,705,-6,US/Canada,America/Chicago,airport,POINT(-93.05999755859376 44.93450164794922)
8682,Söderhamn Airport,Soderhamn,Sweden,SOO,ESNY,61.26150131225586,17.09910011291504,88,1,Europe,Europe/Stockholm,airport,POINT(17.09910011291504 61.26150131225586)
8683,Newcastle Aerodrome,Newcastle,Ireland,Unknown,EINC,53.07109832763672,-6.0452799797058105,1,0,Europe,Europe/Dublin,airport,POINT(-6.0452799797058105 53.07109832763672)
8684,Saravane Airport,Saravane,Laos,VNA,VLSV,15.7094392077,106.410698891,574,7,DST not observed,Asia/Vientiane,airport,POINT(106.410698891 15.7094392077)
8685,Lisboa-Oriente,Lisboa,Portugal,Unknown,Unknown,38.7,9.1833,6,0,Europe,Unknown zone identifier,unknown,POINT(9.1833 38.7)
8686,Lisboa-Oriente,Lisboa-Oriente,Portugal,Unknown,Unknown,38.7,-9.1833,6,0,Europe,Europe/Lisbon,unknown,POINT(-9.1833 38.7)
8687,Zurich,Zurich,Switzerland,Unknown,Unknown,47.369,8.538,1339,1,Europe,Europe/Zurich,unknown,POINT(8.538 47.369)
8688,Bagdad Airport,Bagdad,United States,E51,Unknown,34.5958528,-113.170195,4183,-7,US/Canada,America/Phoenix,airport,POINT(-113.170195 34.5958528)
8689,Segeletz Airport,Segeletz,Germany,Unknown,EDAI,52.82666778564453,12.541943550109863,141,1,Europe,Europe/Berlin,airport,POINT(12.541943550109863 52.82666778564453)
8690,Fuentemilanos Airport,Segovia,Spain,Unknown,LEFM,40.8886108398,-4.23750019073,3307,1,Europe,Europe/Madrid,airport,POINT(-4.23750019073 40.8886108398)
8691,Akeno Airport,Akeno,Japan,Unknown,RJOE,34.53329849243164,136.6719970703125,20,9,DST not observed,Asia/Tokyo,airport,POINT(136.6719970703125 34.53329849243164)
8692,Ust-Kamchatsk Airport,Ust Kamchatsk,Russia,Unknown,UHPK,56.23860168457031,162.68800354003906,200,12,None,Asia/Anadyr,airport,POINT(162.68800354003906 56.23860168457031)
8693,Oconomowoc Airport,Oconomowoc,United States,Unknown,0WI8,43.13890075683594,-88.47229766845703,885,-6,US/Canada,America/Chicago,airport,POINT(-88.47229766845703 43.13890075683594)
8694,Kozyrevsk Airport,Kozyrevsk,Russia,Unknown,UHPO,56.09000015258789,159.8766632080078,331,12,None,Asia/Anadyr,airport,POINT(159.8766632080078 56.09000015258789)
8695,Dikson Airport,Dikson,Russia,DKS,UODD,73.51780700683594,80.37966918945312,47,7,None,Asia/Krasnoyarsk,airport,POINT(80.37966918945312 73.51780700683594)
8696,Beverley Airport,Mine Site,Australia,Unknown,YBEE,-30.18670082092285,139.55799865722656,116,9.5,Australia,Australia/Adelaide,airport,POINT(139.55799865722656 -30.18670082092285)
8697,Bogande Airport,Bogande,Canada,XBG,Unknown,48.329498,-70.995697,531,-5,US/Canada,America/Toronto,airport,POINT(-70.995697 48.329498)
8698,Bantry Aerodrome,Bantry,Ireland,BYT,EIBN,51.66859817504883,-9.484169960021973,7,0,Europe,Europe/Dublin,airport,POINT(-9.484169960021973 51.66859817504883)
8699,Reeroe Airport,Caherciveen,Ireland,CHE,Unknown,51.933334,-10.233333,314,0,Europe,Europe/Dublin,airport,POINT(-10.233333 51.933334)
8700,Aliwal North Airport,Aliwal North,South Africa,Unknown,FAAN,-30.68000030517578,26.729999542236328,4405,2,DST not observed,Africa/Johannesburg,airport,POINT(26.729999542236328 -30.68000030517578)
8701,Alkantpan Copper Airport,Alkantpan,South Africa,Unknown,FACO,-29.906400680541992,22.316699981689453,3589,2,DST not observed,Africa/Johannesburg,airport,POINT(22.316699981689453 -29.906400680541992)
8702,Alldays Airport,Alldays,South Africa,ADY,FAAL,-22.6790008545,29.0555000305,2600,2,DST not observed,Africa/Johannesburg,airport,POINT(29.0555000305 -22.6790008545)
8703,Bredasdorp Airport,Barberton,South Africa,Unknown,FABR,-34.665,20.0628,30,2,DST not observed,Africa/Johannesburg,airport,POINT(20.0628 -34.665)
8704,Ocean Ridge Airport,Gualala,United States,E55,Unknown,38.8016111,-123.5306389,940,-8,US/Canada,America/Los_Angeles,airport,POINT(-123.5306389 38.8016111)
8705,Kent State Airport,Kent,United States,1G3,Unknown,41.1513889,-81.4151111,1134,-5,US/Canada,America/New_York,airport,POINT(-81.4151111 41.1513889)
8706,Butler Co Regional Airport - Hogan Field,Hamilton,United States,HAO,KHAO,39.3638000488,-84.5220031738,633,-5,US/Canada,America/New_York,airport,POINT(-84.5220031738 39.3638000488)
8707,Bungoma Airport,Bungoma,Kenya,Unknown,HKBU,0.5762079954147339,34.55345153808594,4726,3,DST not observed,Africa/Nairobi,airport,POINT(34.55345153808594 0.5762079954147339)
8708,Bura East Airport,Bura,Kenya,Unknown,HKBR,-1.100000023841858,39.95000076293945,345,3,DST not observed,Africa/Nairobi,airport,POINT(39.95000076293945 -1.100000023841858)
8709,Busia Airport,Busia,Kenya,Unknown,HKBA,0.4570850133895874,34.130279541015625,3989,3,DST not observed,Africa/Nairobi,airport,POINT(34.130279541015625 0.4570850133895874)
8710,Embu Airport,Embu,Kenya,Unknown,HKEM,-0.57327,37.49726,4150,3,DST not observed,Africa/Nairobi,airport,POINT(37.49726 -0.57327)
8711,Garba Tula Airport,Garba Tula,Kenya,Unknown,HKGT,0.533333,38.516667,2000,3,DST not observed,Africa/Nairobi,airport,POINT(38.516667 0.533333)
8712,Garissa Airport,Garissa,Kenya,GAS,HKGA,-0.4635080099105835,39.64830017089844,475,3,DST not observed,Africa/Nairobi,airport,POINT(39.64830017089844 -0.4635080099105835)
8713,Hola Airport,Hola,Kenya,HOA,HKHO,-1.5219999551773071,40.00400161743164,195,3,DST not observed,Africa/Nairobi,airport,POINT(40.00400161743164 -1.5219999551773071)
8714,Homa Bay Airport,Homa Bay,Kenya,Unknown,HKHB,-0.6000000238418579,34.46699905395508,4280,3,DST not observed,Africa/Nairobi,airport,POINT(34.46699905395508 -0.6000000238418579)
8715,Isiolo Airport,Isiolo,Kenya,Unknown,HKIS,0.3381709456443786,37.59169387817383,3495,3,DST not observed,Africa/Nairobi,airport,POINT(37.59169387817383 0.3381709456443786)
8716,Kalokol,Kalokol,Kenya,KLK,HYFG,3.49,35.84,1296,3,DST not observed,Africa/Nairobi,unknown,POINT(35.84 3.49)
8717,Kericho Airport,Kericho,Kenya,KEY,HKKR,-0.3899,35.242093,6446,3,DST not observed,Africa/Nairobi,airport,POINT(35.242093 -0.3899)
8718,Kilaguni Airport,Kilaguni,Kenya,ILU,HKKL,-2.9106099605560303,38.06520080566406,2750,3,DST not observed,Africa/Nairobi,airport,POINT(38.06520080566406 -2.9106099605560303)
8719,Kerio Valley,Kimwarer,Kenya,KRV,Unknown,0.1912,35.3954,7095,3,DST not observed,Africa/Nairobi,unknown,POINT(35.3954 0.1912)
8720,Andavadoaka,Andavadoaka,Madagascar,DVD,Unknown,-22.111111,43.270556,27,3,DST not observed,Indian/Antananarivo,unknown,POINT(43.270556 -22.111111)
8721,Antsirabe Airport,Antsirabe,Madagascar,ATJ,FMME,-19.8392214824,47.0637130737,4997,3,DST not observed,Indian/Antananarivo,airport,POINT(47.0637130737 -19.8392214824)
8722,Bekily Airport,Bekily,Madagascar,OVA,FMSL,-24.235694754699995,45.3045272827,1270,3,DST not observed,Indian/Antananarivo,airport,POINT(45.3045272827 -24.235694754699995)
8723,Ust-Tsylma Airport,Ust-Tsylma,Russia,UTS,UUYX,65.43729400630001,52.20033645629999,262,3,None,Europe/Moscow,airport,POINT(52.20033645629999 65.43729400630001)
8724,Atlantic City Rail Terminal,Atlantic City NJ,United States,ZRA,Unknown,39.3665,-74.442,8,-5,US/Canada,America/New_York,station,POINT(-74.442 39.3665)
8725,Springfield Amtrak Station,Springfield MA,United States,ZSF,Unknown,42.106,-72.593054,65,-5,US/Canada,America/New_York,station,POINT(-72.593054 42.106)
8726,Amherst Amtrak Station AMM,Amherst MA,United States,XZK,Unknown,42.375,-72.511389,258,-5,US/Canada,America/New_York,unknown,POINT(-72.511389 42.375)
8727,Cape May Ferry Terminal,Cape May NJ,United States,Unknown,Unknown,38.9696286,-74.960918,0,-5,US/Canada,America/New_York,port,POINT(-74.960918 38.9696286)
8728,Lewes Ferry Terminal,Lewes DE,United States,Unknown,Unknown,38.781655,-75.119534,0,-5,US/Canada,America/New_York,port,POINT(-75.119534 38.781655)
8729,Bar Harbor Yarmouth Ferry Terminal,Bar Harbor ME,United States,Unknown,Unknown,44.39917,-68.225,0,-5,US/Canada,America/New_York,port,POINT(-68.225 44.39917)
8730,Yarmouth Ferry Terminal,Yarmouth NS,Canada,Unknown,Unknown,43.833227,-66.122653,0,-4,US/Canada,America/Halifax,port,POINT(-66.122653 43.833227)
8731,Gare de Montreux Railway Station,Montreux,Switzerland,Unknown,Unknown,46.435833,6.910278,1280,1,Europe,Europe/Zurich,station,POINT(6.910278 46.435833)
8732,London - Kings Cross,London,United Kingdom,QQK,Unknown,51.5309,-0.1233,72,0,Europe,Europe/London,unknown,POINT(-0.1233 51.5309)
8733,Stevenage Railway Station,Stevenage,United Kingdom,XVJ,Unknown,51.902,-0.207,314,0,Europe,Europe/London,station,POINT(-0.207 51.902)
8734,Peterborough Railway Station,Peterborough,United Kingdom,XVH,Unknown,52.5748,-0.2502,91,0,Europe,Europe/London,station,POINT(-0.2502 52.5748)
8735,Pomalaa,Pomalaa,Indonesia,PUM,Unknown,-4.183333,121.61667,0,8,None,Asia/Makassar,unknown,POINT(121.61667 -4.183333)
8736,St. Ignace Ferry Dock,St. Ignace MI,United States,Unknown,Unknown,45.866405,-84.720254,587,-5,US/Canada,America/New_York,port,POINT(-84.720254 45.866405)
8737,Mackinac Island Dock,Mackinac Island MI,United States,Unknown,Unknown,45.848801,-84.615927,889,-5,US/Canada,America/New_York,unknown,POINT(-84.615927 45.848801)
8738,YUR'EVETS,YUR'EVETS,Russia,Unknown,UUIC,57.338582,43.0949,413,3,None,Europe/Moscow,unknown,POINT(43.0949 57.338582)
8739,Whittlesford Parkway Rail Station,Whittlesford,United Kingdom,WLF,Unknown,52.104,0.166,95,0,Europe,Europe/London,station,POINT(0.166 52.104)
8740,Gorno-Altaysk Airport,Gorno-Altaysk,Russia,RGK,UNBG,51.9667015076,85.8332977295,965,7,None,Asia/Krasnoyarsk,airport,POINT(85.8332977295 51.9667015076)
8741,Gryzliny - Lansk,Gryzliny,Poland,Unknown,EPGR,53.3629,20.204,520,1,Europe,Europe/Warsaw,unknown,POINT(20.204 53.3629)
8742,Fond du Lac County Airport,Fond du Lac,United States,FLD,KFLD,43.7711982727,-88.48840332030001,808,-6,US/Canada,America/Chicago,airport,POINT(-88.48840332030001 43.7711982727)
8743,Waupaca Municipal Airport,Waupaca,United States,Unknown,KPCZ,44.33330154,-89.01979828,840,-6,US/Canada,America/Chicago,airport,POINT(-89.01979828 44.33330154)
8744,Stevens Point Municipal Airport,Stevens Point,United States,STE,KSTE,44.5452003479,-89.530296325684,1110,-6,US/Canada,America/Chicago,airport,POINT(-89.530296325684 44.5452003479)
8745,Mys Shmidta Airport,Mys Shmidta,Russia,Unknown,UHMI,68.86830139160156,-179.3730010986328,20,12,None,Asia/Anadyr,airport,POINT(-179.3730010986328 68.86830139160156)
8746,Moma Airport,Honuu,Russia,MQJ,UEMA,66.450861,143.261551,656,11,None,Asia/Srednekolymsk,airport,POINT(143.261551 66.450861)
8747,Luce County Airport,Newberry,United States,Unknown,KERY,46.31119918823242,-85.4572982788086,869,-5,US/Canada,America/New_York,airport,POINT(-85.4572982788086 46.31119918823242)
8748,Forest Lake Airport,Forest Lake,United States,25D,Unknown,45.2477456,-92.9943853,925,-6,US/Canada,America/Chicago,airport,POINT(-92.9943853 45.2477456)
8749,Hannover Messe-Heliport,Hannover,Germany,ZVM,Unknown,52.329035,9.822136,152,1,Europe,Europe/Berlin,airport,POINT(9.822136 52.329035)
8750,Peenemünde Airport,Peenemunde,Germany,PEF,EDCP,54.1577796936,13.774443626399998,7,1,Europe,Europe/Berlin,airport,POINT(13.774443626399998 54.1577796936)
8751,Góraszka Airport,Goraszka,Poland,Unknown,EPGO,52.18444061279297,21.281110763549805,361,1,Europe,Europe/Warsaw,airport,POINT(21.281110763549805 52.18444061279297)
8752,Nusawiru Airport,Nusawiru,Indonesia,CJN,WI1A,-7.719895,108.488995,16,7,None,Asia/Jakarta,airport,POINT(108.488995 -7.719895)
8753,Pom Pom Camp,Pom Pom,Botswana,Unknown,Unknown,-19.35,22.5,965,2,DST not observed,Africa/Gaborone,unknown,POINT(22.5 -19.35)
8754,Moremi Crossing,Moremi,Botswana,Unknown,Unknown,-19.31,23.08,965,2,DST not observed,Africa/Gaborone,unknown,POINT(23.08 -19.31)
8755,New Delhi Train Station,New Delhi,India,Unknown,Unknown,28.64197,77.2206,708,5.5,None,Asia/Calcutta,station,POINT(77.2206 28.64197)
8756,Agra Cantonment Railway Station,Agra,India,Unknown,Unknown,27.1578,77.98993,571,5.5,None,Asia/Calcutta,station,POINT(77.98993 27.1578)
8757,Urumqi Railway Station,Urumqi,China,Unknown,Unknown,43.7809,87.585,2844,8,None,Asia/Shanghai,station,POINT(87.585 43.7809)
8758,Turpan Railway Station,Turpan,China,Unknown,Unknown,43.151,88.875,98,8,None,Asia/Shanghai,station,POINT(88.875 43.151)
8759,Galion Municipal Airport,Galion,United States,GQQ,KGQQ,40.7533988953,-82.7238006592,1224,-5,US/Canada,America/New_York,airport,POINT(-82.7238006592 40.7533988953)
8760,Musiara Airstrip,Musiara,Kenya,Unknown,HKMZ,-1.29861,35.063611,5200,3,DST not observed,Africa/Nairobi,unknown,POINT(35.063611 -1.29861)
8761,Tiputini Airport,Tiputini,Ecuador,TPN,SETI,-0.7761110067367554,-75.52639770507812,997,-5,South America,America/Guayaquil,airport,POINT(-75.52639770507812 -0.7761110067367554)
8762,Rio Amazonas Airport,Pastaza,Ecuador,PTZ,SESM,-1.5052399635299998,-78.0626983643,3465,-5,South America,America/Guayaquil,airport,POINT(-78.0626983643 -1.5052399635299998)
8763,Clarksville–Montgomery County Regional Airport,Clarksville,United States,CKV,KCKV,36.6218986511,-87.4150009155,550,-6,US/Canada,America/Chicago,airport,POINT(-87.4150009155 36.6218986511)
8764,Oban Rail Station,Oban,United Kingdom,Unknown,Unknown,56.4124,-5.4702,0,0,Europe,Europe/London,station,POINT(-5.4702 56.4124)
8765,Memmingen Rail Station,Memmingen,Germany,Unknown,Unknown,47.9878,10.1811,2077,1,Europe,Europe/Berlin,station,POINT(10.1811 47.9878)
8766,Ulm Railway Station,Ulm,Germany,Unknown,Unknown,48.4,9.9833,1641,1,Europe,Europe/Berlin,station,POINT(9.9833 48.4)
8767,Aachen HBF,Aachen,Germany,Unknown,Unknown,50.7667,6.1,873,1,Europe,Europe/Berlin,station,POINT(6.1 50.7667)
8768,Liege-Guillemins Railway Station,Liege,Belgium,XHN,Unknown,50.6333,5.56667,659,1,Europe,Europe/Brussels,station,POINT(5.56667 50.6333)
8769,Bruxelles-Central,Brussels,Belgium,Unknown,FBCL,50.8411,4.3564,43,1,Europe,Europe/Brussels,unknown,POINT(4.3564 50.8411)
8770,Wyk auf Foehr,Wyk,Germany,OHR,Unknown,54.411,8.3145,24,1,Europe,Europe/Berlin,unknown,POINT(8.3145 54.411)
8771,Lompoc Airport,Lompoc,United States,LPC,KLPC,34.665599823,-120.468002319,88,-8,US/Canada,America/Los_Angeles,airport,POINT(-120.468002319 34.665599823)
8772,Chester County G O Carlson Airport,Coatesville,United States,CTH,KMQS,39.97900009,-75.8655014,660,-5,US/Canada,America/New_York,airport,POINT(-75.8655014 39.97900009)
8773,Bost Airport,Lashkar Gah,Afghanistan,BST,OABT,31.55970001220703,64.36499786376953,2464,4.5,DST not observed,Asia/Kabul,airport,POINT(64.36499786376953 31.55970001220703)
8774,Lankaran International Airport,Lankaran,Azerbaijan,LLK,UBBL,38.7463989258,48.8180007935,30,4,DST not observed,Asia/Baku,airport,POINT(48.8180007935 38.7463989258)
8775,Gabala International Airport,Qabala,Azerbaijan,GBB,UBBQ,40.826667,47.7125,935,4,Europe,Asia/Baku,airport,POINT(47.7125 40.826667)
8776,Zaqatala International Airport,Zaqatala,Azerbaijan,ZTU,UBBY,41.562222,46.667221,1279,4,Europe,Asia/Baku,airport,POINT(46.667221 41.562222)
8777,Lake Placid Airport,Lake Placid,United States,LKP,KLKP,44.2644996643,-73.96189880370001,1747,-5,US/Canada,America/New_York,airport,POINT(-73.96189880370001 44.2644996643)
8778,Long Lake,Long Lake,United States,NY9,Unknown,43.9750617,-74.42044,1629,-5,US/Canada,America/New_York,unknown,POINT(-74.42044 43.9750617)
8779,Typliy Klyuch Airport,Khandyga,Russia,KDY,UEMH,62.7890014648,136.854995728,925,9,None,Asia/Yakutsk,airport,POINT(136.854995728 62.7890014648)
8780,Magan Airport,Yakutsk,Russia,GYG,UEMM,62.103484,129.545288,577,9,None,Asia/Yakutsk,airport,POINT(129.545288 62.103484)
8781,Qianjiang Wulingshan Airport,Qianjiang,China,JIQ,ZUQJ,29.5133333333,108.831111111,2075,8,None,Asia/Shanghai,airport,POINT(108.831111111 29.5133333333)
8782,Cooma Hospital Helipad,Yuzhno-Kurilsk,Russia,Unknown,YXCM,-36.242155,149.130147,2656,10,None,Australia/Sydney,airport,POINT(149.130147 -36.242155)
8783,Wishram Amtrak Station,Wishram,United States,WIH,Unknown,45.6576,-120.9664,1,-8,US/Canada,America/Los_Angeles,station,POINT(-120.9664 45.6576)
8784,Lima Allen County Airport,Lima,United States,AOH,KAOH,40.706902,-84.026703,975,-5,US/Canada,America/New_York,airport,POINT(-84.026703 40.706902)
8785,Sondok Airport,Hamhung,North Korea,DSO,ZKSD,39.745201,127.473999,12,8.5,DST not observed,Asia/Pyongyang,airport,POINT(127.473999 39.745201)
8786,Samjiyon Airport,Samjiyon,North Korea,YJS,Unknown,41.907167,128.409889,0,8.5,DST not observed,Asia/Pyongyang,airport,POINT(128.409889 41.907167)
8787,Geiranger,Geiranger Fjord,Norway,Unknown,Unknown,62.474976458,6.1528587341,0,1,Europe,Europe/Oslo,unknown,POINT(6.1528587341 62.474976458)
8788,Gangtok Helipad,Gangtok,India,Unknown,Unknown,27.3521,88.6051,1500,5.5,None,Asia/Calcutta,unknown,POINT(88.6051 27.3521)
8789,Malcolm McKinnon Airport,Brunswick,United States,SSI,KSSI,31.15180016,-81.39129639,19,-5,US/Canada,America/New_York,airport,POINT(-81.39129639 31.15180016)
8790,Beaver County Airport,Beaver Falls,United States,BFP,KBVI,40.7724990845,-80.39140319820001,1253,-5,US/Canada,America/New_York,airport,POINT(-80.39140319820001 40.7724990845)
8791,Seaplane Base,Winterhaven,United States,F57,Unknown,28.0575,-81.7628056,140,-5,US/Canada,America/New_York,airport,POINT(-81.7628056 28.0575)
8792,Georgetown County Airport,Georgetown,United States,GGE,KGGE,33.3116989136,-79.3196029663,39,-5,US/Canada,America/New_York,airport,POINT(-79.3196029663 33.3116989136)
8793,Hardwick Field,Cleveland,United States,HDI,KHDI,35.22010040283203,-84.8323974609375,874,-5,US/Canada,America/New_York,airport,POINT(-84.8323974609375 35.22010040283203)
8794,Mark Anton Airport,Dayton,United States,2A0,Unknown,35.48625,-84.9310833,718,-5,US/Canada,America/New_York,airport,POINT(-84.9310833 35.48625)
8795,Jefferson County Airpark,Steubenville,United States,2G2,Unknown,40.3602179,-80.7008742,1196,-5,US/Canada,America/New_York,unknown,POINT(-80.7008742 40.3602179)
8796,Renton Municipal Airport,Renton,United States,RNT,KRNT,47.4930992126,-122.216003418,32,-8,US/Canada,America/Los_Angeles,airport,POINT(-122.216003418 47.4930992126)
8798,Brackett Field,La Verne,United States,POC,KPOC,34.091598510742,-117.78199768066,1011,-8,US/Canada,America/Los_Angeles,airport,POINT(-117.78199768066 34.091598510742)
8799,Jekyll Island Airport,Jekyll Island,United States,09J,Unknown,31.0744722,-81.4277778,11,-5,US/Canada,America/New_York,airport,POINT(-81.4277778 31.0744722)
8800,CedarKey,Cedar Key,United States,CDK,KCDK,29.1342222,-83.0504722,11,-5,US/Canada,America/New_York,unknown,POINT(-83.0504722 29.1342222)
8801,Cross City Airport,Cross City,United States,CTY,KCTY,29.6354999542,-83.10479736330001,42,-5,US/Canada,America/New_York,airport,POINT(-83.10479736330001 29.6354999542)
8802,Oconee County Regional Airport,Clemson,United States,CEU,KCEU,34.6719017,-82.8864975,892,-5,US/Canada,America/New_York,airport,POINT(-82.8864975 34.6719017)
8803,Heber City Municipal Airport,Heber,United States,36U,Unknown,40.4818056,-111.4288056,5637,-7,US/Canada,America/Denver,airport,POINT(-111.4288056 40.4818056)
8804,Beech Factory Airport,Wichita,United States,BEC,KBEC,37.6944999695,-97.21499633790002,1408,-6,US/Canada,America/Chicago,airport,POINT(-97.21499633790002 37.6944999695)
8805,Cherokee County Airport,Canton,United States,47A,Unknown,34.3122175,-84.4221556,1219,-5,US/Canada,America/New_York,airport,POINT(-84.4221556 34.3122175)
8806,Fernandina Beach Municipal Airport,Fernandina Beach,United States,55J,Unknown,30.6118333,-81.4611944,16,-5,US/Canada,America/New_York,airport,POINT(-81.4611944 30.6118333)
8807,Tabing Airport,Padang,Indonesia,Unknown,WIMG,-0.874989,100.351997,9,7,DST not observed,Asia/Jakarta,airport,POINT(100.351997 -0.874989)
8808,Tom B. David Field,Calhoun,United States,Unknown,KCZL,34.45539856,-84.93920135,647,-5,US/Canada,America/New_York,airport,POINT(-84.93920135 34.45539856)
8809,Habersham County Airport,Cornelia,United States,Unknown,KAJR,34.49990082,-83.55670166,1448,-5,US/Canada,America/New_York,airport,POINT(-83.55670166 34.49990082)
8810,Hamburg Hbf,Hamburg,Germany,ZMB,Unknown,53.552776,10.006683,30,1,Europe,Europe/Berlin,station,POINT(10.006683 53.552776)
8811,Georgetown Municipal Airport,Georgetown,United States,Unknown,KGTU,30.678800582885746,-97.6793975830078,790,-6,US/Canada,America/Chicago,airport,POINT(-97.6793975830078 30.678800582885746)
8812,Old Rhinebeck Airport,Rhinebeck,United States,Unknown,NY94,41.9715004,-73.86289978,323,-5,DST not observed,America/New_York,airport,POINT(-73.86289978 41.9715004)
8813,Duxford Aerodrome,Duxford,United Kingdom,QFO,EGSU,52.090801,0.131944,125,0,Europe,Europe/London,airport,POINT(0.131944 52.090801)
8814,BLABU,Blankenburg,Germany,Unknown,Unknown,51.7946,11.0183,551,1,Europe,Europe/Berlin,unknown,POINT(11.0183 51.7946)
8815,Sidney Municipal-Lloyd W Carr Field,Sidney,United States,SNY,KSNY,41.10129929,-102.9850006,4313,-7,US/Canada,America/Denver,airport,POINT(-102.9850006 41.10129929)
8816,Newnan Hospital Heliport,Bengassi,Mali,Unknown,GA46,33.38090133666992,-84.8010025024414,960,0,None,Africa/Bamako,airport,POINT(-84.8010025024414 33.38090133666992)
8817,Schofields Aerodrome,Schofields,Australia,Unknown,Unknown,-33.717389,150.871396,21,10,Australia,Australia/Sydney,airport,POINT(150.871396 -33.717389)
8818,Luray Caverns Airport,Luray,United States,Unknown,KLUA,38.666944,-78.500556,903,-5,US/Canada,America/New_York,airport,POINT(-78.500556 38.666944)
8819,Eagle's Nest Airport,Waynesboro,United States,W13,Unknown,38.076944,-78.944167,1437,-5,US/Canada,America/New_York,airport,POINT(-78.944167 38.076944)
8820,Great Keppel Is Airport,Great Keppel Island,Australia,GKL,YGKL,-23.1833000183,150.942001343,21,10,DST not observed,Australia/Brisbane,airport,POINT(150.942001343 -23.1833000183)
8821,Roper Bar Airport,Roper Bar,Australia,RPB,YRRB,-14.734814,134.525485,92,9.5,DST not observed,Australia/Darwin,airport,POINT(134.525485 -14.734814)
8822,Mount Garnet Airport,Mount Garnet,Australia,Unknown,YMRT,-17.700000762939453,145.14999389648438,657,10,DST not observed,Australia/Brisbane,airport,POINT(145.14999389648438 -17.700000762939453)
8823,Innisfail Airport,Innisfail,Australia,IFL,YIFL,-17.55940055847168,146.01199340820312,46,10,DST not observed,Australia/Brisbane,airport,POINT(146.01199340820312 -17.55940055847168)
8824,Kalaeloa Airport,Kapolei,United States,JRF,PHJR,21.3074,-158.070009,30,-10,DST not observed,Pacific/Honolulu,airport,POINT(-158.070009 21.3074)
8825,Bamiyan Airport,Bamyan,Afghanistan,BIN,OABN,34.81700134277344,67.81700134277344,8367,4.5,None,Asia/Kabul,airport,POINT(67.81700134277344 34.81700134277344)
8826,Changbaishan Airport,Baishan,China,NBS,ZYBS,42.066944,127.602222,2874,8,None,Asia/Shanghai,airport,POINT(127.602222 42.066944)
8827,SFO Helicopter,Sausalito,United States,Unknown,Unknown,37.87856,-122.512742,13,-8,US/Canada,America/Los_Angeles,unknown,POINT(-122.512742 37.87856)
8828,Lewa Airport,Lewa Downs,Kenya,Unknown,Unknown,0.1927,37.4725,6250,3,DST not observed,Africa/Nairobi,airport,POINT(37.4725 0.1927)
